employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
17732,ANNa,jOrdAn,anna.jordan@vaughan.org,2024-12-28,"Civil engineer, consulting",HR,63040,52571,35537 Gerald Fort,West Michael,ME,47408,1982-07-18,Active
95535,Courtney,Franklin,courtney.franklin@mitchell-camacho.com,2022-11-11,Neurosurgeon,Sales,"$60,144",16470,830 Roberts Ville Suite 335,New Michelle,AR,65043,2004-01-07,On Leave
54691,Suzanne,Ramos,suzanne.ramos@rodriguez-krause.com,2019-04-05,Fashion designer,Operations,"$52,930",75395,076 Donald Club,East Holly,WI,19104,1974-02-18,On Leave
52571,Timothy,Smith,timothy.smith@dixon-allen.com,2024-05-15,Health promotion specialist,Sales,90062,33663,5360 Matthew Rue Apt. 258,Jenningston,OH,44074,1996-11-22,Inactive
77521,James,Ortiz,james.ortiz@jensen-howard.com,2016-04-16,"Engineer, land",Operations,84475,92845,580 Davis Pike,Port Johnathanfort,TN,74211,1995-10-05,Active
35172,Joseph,Howard,joseph.howard@vaughn.com,2021-05-20,Economist,IT,98969,45105,8387 Kristen Prairie Suite 240,Deborahborough,MP,18047,1975-10-02,Active
67538,Paula,Hubbard,paula.hubbard@weiss-pena.biz,2020-02-19,"Lighting technician, broadcasting/film/video",IT,62208,38892,691 Swanson Point,Ashleychester,AR,,1972-12-10,On Leave
59253,Brianna,Parker,brianna.parker@cole.com,2021-03-18,"Teacher, music",HR,"$41,913",50661,45272 Jones Bypass,Petersonton,NV,70860,1967-02-10,On Leave
32403,Devon,Ellis,devon.ellis@bowman-stanton.com,2024-10-06,Prison officer,Sales,"$113,671",13648,400 Martinez Fields,Davidside,SC,84978,1995-09-11,Inactive
95535,Stephen,Bright,stephen.bright@chavez.com,2025-07-23,Location manager,Marketing,82349,21189,456 Julian Bypass Apt. 514,Johnsonborough,KS,20310,1986-02-19,Inactive
49714,OMaR,SMiTH,omar.smith@clark.com,2025-10-27,Archivist,HR,93959,29589,00472 Nicole Squares Suite 714,East Zachary,GU,02793,1993-06-10,Inactive
69786,Emily,Hill,emily.hill@dodson-brown.com,2021-08-11,"Psychologist, sport and exercise",IT,135218,,647 Salas Forest,Fowlerland,MN,86157,2002-05-27,Inactive
63823,Miguel,Escobar,miguel.escobar@kelley-jones.org,2021-03-01,"Psychologist, educational",Operations,85304,68796,7262 Schroeder Field Apt. 637,Port Cameronchester,AK,41620,1985-10-20,Active
39340,CarRiE,GArZA,carrie.garza@lee.com,2026-05-24,Media buyer,HR,90591,56315,97575 Perry Land,Campbellville,WY,35063,1981-01-14,Active
98329,Amanda,Brown,amanda.brown@lopez-hayes.com,2018-01-23,Systems developer,saLeS,88729,15307,4812 Donald Passage,Savannahville,WV,12438,1993-01-21,Inactive
94365,Cody,Hill,cody.hill@guerrero.biz,2019-07-01,"Engineer, manufacturing",Operations,"$131,808",52925,,North Kristen,ID,75212,1987-06-19,Inactive
38892,Ryan,Price,ryan.price@gaines.com,2019-10-19,Information systems manager,Operations,132558,84807,94495 Collins Ridges,Jessicashire,SD,53139,1968-06-08,On Leave
68517,Jennifer,Martinez,jennifer.martinez@white.info,2023-04-29,Investment analyst,OPerATIONs,105048,61664,94407 Gutierrez Row Suite 410,Kellerchester,OK,21387,1985-04-03,Active
35278,Rebecca,Hutchinson,rebecca.hutchinson@buck.com,2024-11-04,"Research officer, political party",Engineering,91253,59978,0037 Hunter Tunnel,North Adam,NV,96378,1996-01-25,On Leave
80643,Katherine,Bridges,katherine.bridges@johnson-randall.info,2021-03-18,Bonds trader,Sales,78012,89639,95534 Christopher Burg,Graceborough,PR,71234,1979-09-08,Active
59815,Cody,Davis,cody.davis@leonard.info,2017-10-04,"Designer, television/film set",IT,47202,75935,14539 Carolyn Lodge,Johnshire,KS,52180,1996-06-29,Inactive
55228,Larry,Patel,larry.patel@jones.biz,2024-01-23,Video editor,Marketing,"$55,633",40518,5792 Valerie Plains,Lake Stevenmouth,IN,70981,1980-08-24,Active
90032,Courtney,James,courtney.james@chavez.net,2018-12-30,Management consultant,Engineering,71419,87102,8119 Michelle Glen,Jamesland,DC,24869,1995-05-17,Active
90136,Rebecca,Page,rebecca.page@kennedy.net,2021-03-29,Chiropractor,HR,136252,20950,957 Bernard Fords,Lake Brianshire,PW,41293,1996-02-01,Inactive
26051,Vickie,Wilkerson,vickie.wilkerson@mills-riley.com,2022-08-06,Textile designer,HR,70134,64821,980 Williams Burgs Apt. 717,Port Williamberg,FM,72253,1985-02-13,Inactive
45540,Aaron,Lane,aaron.lane@lucas.info,2020-04-08,Marine scientist,IT,59163,16891,816 Rebecca Mission,South Beverly,MI,06738,1998-03-31,Active
47901,ShIRley,hOfFmaN,shirley.hoffman@ellison.com,2021-07-10,Technical author,EnginEERiNg,56194,54656,5731 Courtney Court Apt. 038,Dianaland,AZ,12683,1971-12-20,On Leave
41327,Carol,Weiss,carol.weiss@garza.com,2022-11-16,Marine scientist,Engineering,60997,23961,5796 Rivera Key,Lake Christineside,FL,14864,1967-12-25,Inactive
20936,Jessica,Alvarado,jessica.alvarado@graves-warner.com,2022-07-25,Paramedic,engInEERInG,83765,13510,267 Jimmy Flats,Boyerborough,PA,91331,1993-10-07,On Leave
94529,Louis,Cook,louis.cook@fitzpatrick-flores.com,2023-07-08,Bonds trader,Sales,"$74,354",48544,91177 William Ways Suite 067,Esteschester,HI,33740,1974-03-07,Inactive
26256,John,Thompson,john.thompson@cooke.com,2023-01-25,Mental health nurse,Finance,"$88,922",,2806 Sandra Point Suite 229,North Ricky,CT,36763,1973-07-05,Active
84696,Rebecca,Thompson,rebecca.thompson@jackson.net,2018-02-01,"Development worker, international aid",HR,97629,41627,87382 Andrew Mountain Suite 580,Velasquezborough,MS,32766,1987-10-02,On Leave
28205,David,Ellison,david.ellison@hughes.com,2026-06-08,"Therapist, occupational",Sales,"$74,657",30324,98923 Luis Lodge Apt. 787,North Micheal,MO,68610,1975-04-06,Inactive
70377,Ryan,Griffin,ryan.griffin@collins.net,2017-06-21,Dancer,Finance,114459,67197,0194 Nancy Causeway,East Tiffanyland,VT,04288,1976-03-08,Active
44417,Philip,Walker,philip.walker@gardner.com,2020-09-25,"Designer, blown glass/stained glass",Sales,"$100,883",19934,009 Parker Lakes Suite 098,Bryanstad,NC,65105,1978-01-20,On Leave
81282,Wendy,Simpson,wendy.simpson@valdez.com,2020-01-13,Police officer,HR,142783,95535,05127 Hawkins Skyway Suite 687,Kirkberg,MN,47379,1996-12-23,On Leave
10249,Stephen,Shah,stephen.shah@warren.org,2017-07-24,"Therapist, sports",Finance,84138,85810,4079 John Ways,Mooreside,SC,07932,1967-04-26,On Leave
53383,Autumn,Oconnell,autumn.oconnell@robinson.com,2019-01-15,Electrical engineer,Sales,48639,63504,4436 Debbie Fort Suite 629,Waterschester,WV,71667,1977-11-19,Active
45383,Jeffrey,Rodriguez,jeffrey.rodriguez@jimenez.com,2017-03-13,Environmental consultant,Engineering,104855,38892,846 Stephen Vista,Gregoryland,AK,17825,1972-06-18,Inactive
67161,Julia,White,julia.white@travis-ryan.com,2018-04-12,Health service manager,opERatIonS,105816,26051,83267 Brandon River,North Joseborough,WY,86615,1993-05-24,Inactive
59815,Hector,Franklin,hector.franklin@howard-wise.com,2018-11-16,Psychotherapist,IT,100376,16478,718 Lori Inlet Apt. 191,New Robert,IA,88620,1999-01-16,On Leave
89795,Kelly,Santiago,kelly.santiago@horton.info,2018-08-28,Transport planner,Engineering,"$100,574",73776,2994 Teresa Port,Jayland,LA,03389,1970-07-02,Inactive
15043,Larry,Hunt,larry.hunt@taylor.com,2023-05-26,IT sales professional,Engineering,"$62,210",92018,67466 Carpenter Villages Apt. 122,New Jacob,KY,36388,1967-11-28,On Leave
29589,Brian,Thompson,brian.thompson@alexander.com,2023-09-12,Race relations officer,HR,139156,59794,165 Luis Prairie,East Brendaside,PW,06595,2002-08-27,Active
54990,robeRT,khAn,robert.khan@jensen.com,2022-10-11,Merchant navy officer,Operations,121241,61285,5896 Robinson Valleys,East Morgantown,NE,21580,1976-11-28,On Leave
91078,Marissa,Ramirez,marissa.ramirez@williamson.info,2017-03-22,"Pilot, airline",Marketing,"$97,066",98512,5988 Johnson Way,Alexandermouth,WA,28154,1971-02-05,Active
16751,Rebecca,Wiggins,rebecca.wiggins@flynn.com,2025-11-27,Solicitor,Sales,94679,92539,449 Conley Extension,Jasonbury,ND,32308,1990-01-02,Active
62868,John,West,john.west@heath.biz,2021-08-26,Computer games developer,Sales,114903,86276,237 Sandra Spur Suite 493,Nicoleburgh,FM,18060,1996-09-28,Inactive
20199,Sarah,Johnson,sarah.johnson@morris.com,2019-03-09,"Accountant, chartered certified",Finance,"$44,091",48225,02451 Jones Loaf Apt. 319,Pierceland,NJ,27483,1981-03-23,Inactive
34147,Aaron,Mills,aaron.mills@crawford-morris.net,2017-02-14,Public relations officer,Sales,147542,11339,412 Stephen Knolls Apt. 449,Rodriguezchester,AK,,1982-03-28,Inactive
89639,Tiffany,Atkins,tiffany.atkins@jacobson.com,2026-08-09,"Engineer, aeronautical",Operations,56764,61132,9940 Ward Causeway Apt. 380,East Emilyburgh,MN,,1972-02-19,Active
69793,Victoria,Mann,victoria.mann@barton.com,2026-09-05,Call centre manager,Engineering,135243,38115,45544 Steve Locks Apt. 701,Port Virginia,CO,73173,1990-01-23,On Leave
42456,Valerie,Gonzalez,valerie.gonzalez@gray-moore.com,2021-04-04,IT consultant,IT,46499,28205,5446 Ortiz Course Suite 765,Williammouth,DC,02715,2001-02-13,Active
15348,Kelly,Fields,kelly.fields@bernard.com,2016-12-01,Armed forces operational officer,Marketing,125575,54505,49184 Becker Parkways Suite 607,Brooksfort,CA,96766,1974-06-25,Active
81425,Andrea,Vance,andrea.vance@peters.com,2018-07-04,"Engineer, building services",SALes,115734,90032,037 Andrew Green,Deborahshire,PR,73396,1984-09-24,Inactive
66485,Katherine,Gates,katherine.gates@davis.com,2027-01-19,"Therapist, occupational",IT,"$90,394",59513,241 King Spur,Richardton,NH,67205,2001-03-04,Active
19808,Scott,Huber,scott.huber@parker.com,2018-10-02,Herbalist,Engineering,44928,75055,018 Rogers Pass Apt. 190,North Stephaniefort,CO,94856,1997-09-24,On Leave
67520,Alvin,Mathews,alvin.mathews@mercado.com,2025-05-23,"Engineer, agricultural",HR,"$78,936",21002,30534 Ashley Curve Apt. 540,Bartlettside,WY,73624,1983-07-01,On Leave
16478,Erica,Day,erica.day@gonzales.com,2023-06-24,Building surveyor,Marketing,"$135,452",42421,605 Crystal Harbors Apt. 737,Johnsonchester,ME,36595,1989-07-07,On Leave
75994,Christina,Jimenez,christina.jimenez@jackson-lara.com,2018-10-31,Maintenance engineer,Sales,147836,71683,84324 Vargas Plaza,Port Angelaville,ND,17198,1993-01-28,Active
72131,Eric,Thompson,eric.thompson@rodriguez.net,2021-12-26,Games developer,Engineering,100023,61097,8403 Heather View,Stuartville,FM,64010,1986-03-09,Inactive
97006,Christopher,Campbell,christopher.campbell@coleman-lewis.com,2016-09-02,Theatre stage manager,HR,44714,20943,3558 Bass Lane,Port Danielbury,IN,81635,1985-10-05,Inactive
80727,Lisa,Miller,lisa.miller@prince.com,2022-07-27,Lobbyist,Finance,61523,78492,3200 Eric Oval Apt. 655,Lake Kennethberg,MO,07983,1973-07-03,Inactive
85150,Christopher,Carter,christopher.carter,2020-06-28,Patent examiner,Operations,"$109,379",42421,64211 Sheri Harbors Suite 536,Maryhaven,GA,32483,1998-04-05,On Leave
77899,Marcus,Turner,marcus.turner@meyer.com,2025-01-28,Glass blower/designer,Sales,147276,80071,09769 Holly Parkways,Deniseland,OK,84388,1996-10-30,Active
50042,Howard,Gay,howard.gay@cannon.net,2023-08-03,Retail buyer,Operations,48362,71863,893 Carl Glen,South Carla,MO,57384,1977-11-09,Inactive
86276,David,Joyce,david.joyce@walker.com,2024-06-09,Herpetologist,Finance,"$112,003",84707,17414 Arroyo Knolls,Westberg,SD,91414,1978-03-08,Inactive
39716,Michael,Johnson,michael.johnson@house.com,2017-01-28,"Engineer, manufacturing",Engineering,86494,78888,77387 Thompson Wall,Judithport,HI,62228,1991-03-01,On Leave
28554,Mitchell,Thomas,mitchell.thomas@nelson.net,2022-04-18,Hydrogeologist,Sales,60408,13404,81703 Johnny Unions,Johnmouth,MA,61197,1982-09-19,Inactive
20199,Toni,Bradley,toni.bradley@hebert-cole.com,2018-10-20,"Doctor, general practice",Marketing,120035,65655,3605 Justin Plain Suite 553,Christianport,TX,52826,1997-01-27,Inactive
93418,Kristen,Davis,kristen.davis,2018-06-30,Television/film/video producer,HR,122131,69291,,West Victor,MT,84777,2001-10-23,Inactive
73536,Kathy,Cunningham,kathy.cunningham@wang.com,2026-07-24,Insurance claims handler,Marketing,"$66,124",95646,60035 Christopher Passage Suite 971,Boydfort,KY,40573,1971-01-25,On Leave
33975,Maureen,Cobb,maureen.cobb@nguyen-roberson.com,2022-08-29,Social worker,Engineering,58111,89220,,Port Kim,IL,41833,1972-08-19,Inactive
17999,Karen,Brown,karen.brown@lozano.com,2018-07-02,Intelligence analyst,Sales,147520,16509,,West Chelseamouth,SD,44644,2000-11-15,Inactive
84696,Kelsey,Sanchez,kelsey.sanchez@white.com,2018-03-11,Sports administrator,Finance,"$125,559",32403,02565 Hayes Harbors Apt. 729,Simmonston,IA,36974,1982-03-18,On Leave
38279,Mary,Kline,mary.kline@willis-ortega.com,2018-02-20,"Psychologist, educational",Sales,109590,78594,1589 Richardson Knoll,Jasonstad,WY,00884,1988-12-14,Active
62868,William,Saunders,william.saunders@barnes-rogers.com,2018-09-01,Early years teacher,Marketing,"$78,567",47658,,North Stevenberg,AS,20124,1993-12-04,On Leave
76761,Tara,Wong,tara.wong@wilkins.com,2022-06-01,"Scientist, research (physical sciences)",Marketing,115687,46327,7234 Megan View,South Diana,IL,42304,1994-08-14,Inactive
17173,Thomas,Adams,thomas.adams@taylor.com,2024-06-27,Hospital pharmacist,Sales,56176,18660,307 Kimberly Creek Suite 396,South William,NC,65798,1970-12-17,On Leave
81311,Danielle,Galloway,danielle.galloway@jones.com,2016-09-11,Microbiologist,HR,"$40,532",52984,1327 Davis Glens,New Christopher,VA,86994,1974-10-04,On Leave
89209,Matthew,Torres,matthew.torres@price.info,2018-08-06,Medical technical officer,IT,68990,21816,567 Amanda Park,Wilsonhaven,NV,65947,1983-12-13,On Leave
61285,edgar,beCK,edgar.beck@jackson.com,2017-10-24,"Geologist, engineering",IT,125881,16344,05092 Bennett Terrace,Contrerasborough,MN,89465,1966-07-15,Inactive
49714,Anthony,Rodriguez,anthony.rodriguez@anderson.com,2024-06-27,"Psychologist, counselling",HR,121093,46186,0124 Suzanne Way,Smithside,RI,99231,1974-11-23,On Leave
50626,Kathy,Gonzales,kathy.gonzales@schaefer-smith.com,2022-10-01,"Accountant, chartered management",HR,114117,,2258 Cynthia Valleys,Mathewsbury,WI,44457,1966-05-14,On Leave
50113,Craig,Nguyen,craig.nguyen,2016-04-23,"Surveyor, building control",Sales,67351,47717,5848 Wilson Manors,Lambertfurt,WI,,2000-02-11,On Leave
67435,Alexis,Miller,alexis.miller@stark-mitchell.com,2022-03-15,Magazine journalist,Marketing,63392,98310,40345 Ethan Mountains,Halltown,AR,,1975-06-10,Inactive
85533,BriaN,buRke,brian.burke,2022-03-01,Copy,Operations,"$66,351",76467,1380 Vanessa Ranch,Emilyland,NM,73984,1987-12-01,On Leave
98816,Timothy,Chavez,timothy.chavez@rivers-wiley.com,2019-01-06,Geophysicist/field seismologist,Finance,147878,79756,1361 Steven Square,Littleborough,NY,55180,1970-01-26,Active
73776,Heather,Taylor,heather.taylor@perry-gray.com,2021-02-11,Sports development officer,OPeRatiOns,62801,54355,45958 Marquez Loaf Suite 353,East Rebecca,MI,32409,1976-05-05,Active
47267,Jennifer,Miller,jennifer.miller@rodriguez.com,2017-08-31,"Engineer, drilling",Marketing,"$108,576",88041,88436 George Fords Apt. 836,Lake Natashastad,IL,14220,1982-10-29,On Leave
19030,Steven,Mullins,steven.mullins@wade.info,2016-04-22,Hotel manager,HR,40120,17075,2365 Jamie Ranch,North Peter,MO,33638,1978-03-22,On Leave
38954,Gina,Downs,gina.downs@landry.com,2023-07-11,Midwife,Engineering,73099,80967,,East Mark,OK,10028,1980-04-22,Inactive
54355,Rebecca,Good,rebecca.good@williams-lee.com,2026-06-01,Best boy,Finance,147774,75387,25242 Isaiah Pine Apt. 834,Duncanstad,IN,96201,1972-05-21,Inactive
79756,Charles,Jenkins,charles.jenkins@paul.com,2016-06-17,Sports coach,Engineering,139355,25585,3296 Kelly Stravenue Apt. 803,Connieside,MS,81186,1983-10-30,Active
38136,Shane,Ewing,shane.ewing,2016-11-12,"Surveyor, building",Marketing,"$140,978",22460,9872 Adams Springs Apt. 490,Olsontown,NM,28868,1980-08-03,Active
10527,wiLlIAm,ROjaS,william.rojas@flores.org,2019-07-20,Diplomatic Services operational officer,Sales,99071,20216,1371 Johnson Spurs,Jamesmouth,CT,27714,1966-06-27,Inactive
56315,Michael,Rodriguez,michael.rodriguez@greer.com,2017-04-05,Architectural technologist,Operations,98982,75994,4558 Wright Plaza Suite 735,Hurleyborough,MI,90862,2000-05-14,Inactive
84447,James,Myers,james.myers@chan.org,2026-03-10,"Therapist, music",HR,"$111,980",40207,48037 Diane Estate Apt. 034,Tuckerland,TX,54601,1973-03-06,Inactive
80676,Maxwell,Parker,maxwell.parker@cooper-guzman.org,2023-04-30,Geographical information systems officer,Finance,"$138,278",41570,69185 Murphy Station,Ginafurt,MA,,1973-12-19,On Leave
14451,Kristina,Watkins,kristina.watkins@ray-orozco.net,2025-05-15,Financial manager,EnGIneeRInG,117012,30681,177 Donald Flat Apt. 197,Lake Jonathanstad,CT,85598,1989-08-10,Active
49834,Joseph,Russell,joseph.russell,2018-01-29,"Horticulturist, amenity",hr,116164,12193,5642 Rice Flat,North Jacqueline,AL,,1978-01-23,On Leave
52571,Michelle,Matthews,michelle.matthews@simpson.info,2024-11-27,"Education officer, environmental",Sales,115181,38357,0765 Kaitlyn Extensions,Christinafort,SC,74968,1989-10-24,Inactive
56332,Brian,Jones,brian.jones@branch.info,2020-08-27,"Designer, graphic",HR,88268,17696,3033 Andre Mount,West Kristenmouth,RI,26744,1990-01-14,Active
11339,Michael,Franklin,michael.franklin@ramsey.com,2024-07-16,Building services engineer,Finance,71396,58991,473 Moore Prairie,Johnland,PR,48400,1985-05-13,On Leave
29961,Dennis,Thompson,dennis.thompson@anderson.info,2019-11-23,Operational investment banker,FinANce,65655,93720,791 Mark Circles Apt. 945,Masonborough,MH,24167,1995-07-11,Active
63150,Valerie,Davis,valerie.davis@mcclain.net,2016-12-16,Aeronautical engineer,markeTiNG,71029,22942,034 Jason Burg Suite 276,South Jamesview,AS,70270,1971-06-28,On Leave
88847,Lisa,Lee,lisa.lee@soto.net,2022-10-05,Herpetologist,Marketing,127007,75867,0858 Rowland Point Suite 517,Michaelburgh,FM,26848,1975-08-17,On Leave
26776,Sean,Wright,sean.wright@good.com,2021-07-02,Network engineer,Finance,76807,97072,55087 Gary Lock,Nicholemouth,MN,70596,1978-08-27,Active
67410,Dennis,Gamble,dennis.gamble@bailey-solis.com,2017-11-09,Contracting civil engineer,Sales,78750,42456,62425 Roberts Parks,Jerryton,AL,02277,1987-09-29,Active
37086,Audrey,Marsh,audrey.marsh@osborne.org,2017-06-08,Systems analyst,Sales,68312,95863,,Lake Justin,LA,66242,1985-07-03,Inactive
72073,Laura,Brown,laura.brown@gonzalez-rodriguez.info,2024-01-07,Quantity surveyor,Sales,"$131,295",,95220 Thompson Glens,Port Amber,MD,,2002-06-23,On Leave
20775,Latoya,Miller,latoya.miller@smith.com,2018-03-20,"Producer, television/film/video",IT,46145,62868,,East Todd,VA,25722,1997-02-18,Inactive
18916,Deborah,Blackwell,deborah.blackwell@garcia.info,2022-02-23,"Designer, blown glass/stained glass",Marketing,"$149,505",27901,3305 Nixon River,Lawrenceview,NV,62281,1988-05-20,Inactive
51190,Amy,Carr,amy.carr@middleton-rice.com,2016-05-30,"Administrator, education",HR,"$80,079",49896,0883 Nichole Avenue,North Kristinport,UT,97643,1975-09-25,Inactive
39744,Teresa,Hoffman,teresa.hoffman@williams.info,2021-03-06,"Journalist, newspaper",Engineering,123387,46186,66911 Russo Walks,Kimberlyview,MP,05650,1979-08-12,On Leave
65121,Arthur,David,arthur.david@williams.com,2016-05-14,Materials engineer,Finance,147212,63399,2921 Baker Walks Apt. 166,North Nicholasville,NY,28088,1995-07-22,Active
81027,Rachel,Douglas,rachel.douglas@rogers.org,2016-05-19,Radio broadcast assistant,Finance,70543,53060,867 Mccall Drive Suite 317,Hallhaven,AZ,82944,1993-10-14,Inactive
26691,MArCus,GRaNt,marcus.grant@long-underwood.com,2022-04-03,Building control surveyor,EnGinEEriNG,67354,80348,989 George Knolls,Perkinsstad,KY,87362,1980-05-04,Active
91534,Matthew,Thomas,matthew.thomas@mccarthy.biz,2022-02-11,"Engineer, electronics",Operations,56796,82844,22607 Kayla Passage,Wellsville,NJ,14525,1986-05-14,Active
61573,aLeXANdeR,ARmSTROnG,alexander.armstrong@chen.com,2018-06-12,Administrator,Finance,98705,56433,75697 Mcdaniel Key,Port Lisa,AR,67981,1980-07-26,Active
64522,Jamie,Harvey,jamie.harvey@hines.net,2020-06-25,Clinical biochemist,enGINEerinG,109807,63345,81548 Anderson Glen Suite 488,East Anthony,TN,61894,1993-08-28,Active
11082,Christopher,Smith,christopher.smith@rogers.biz,2018-01-05,"Librarian, public",MARKEting,104947,17075,919 Rebecca Stream Apt. 980,Wheelermouth,AK,17111,1990-06-21,On Leave
54135,Manuel,Jones,manuel.jones@harris-simmons.com,2018-05-19,"Doctor, hospital",Operations,"$83,361",33511,727 Wells Drives,Jessicaville,PR,58670,1995-03-21,Active
50113,Jesse,Steele,jesse.steele@jones.com,2016-05-24,Counselling psychologist,Marketing,111583,96318,0428 Christopher Plains Apt. 667,East Rick,MT,23592,1977-01-07,Active
15307,dANA,bENnEtt,dana.bennett@white.com,2017-11-11,"Merchandiser, retail",Operations,"$132,379",36725,2371 Evans Dam,Gonzalesstad,HI,35552,1981-10-14,On Leave
42318,Derek,Curry,derek.curry@fischer-schneider.com,2024-04-24,Computer games developer,Engineering,126961,90663,9225 Jon Unions,Ericview,TX,51546,1977-04-18,Active
49081,Jacob,Bradford,jacob.bradford@hamilton.net,2019-01-22,Tourism officer,MaRKetiNG,"$67,862",73671,860 Wheeler Causeway,Johnsonfort,FL,27707,2002-10-11,Inactive
42234,Hunter,Beard,hunter.beard@fritz-payne.com,2020-10-10,International aid/development worker,Sales,48147,73776,857 Danielle Way Suite 228,Ingramview,NV,70853,1975-12-01,Active
81311,Alan,Montgomery,alan.montgomery@gillespie.com,2021-12-08,Therapeutic radiographer,IT,"$148,385",97072,6061 Melanie Street,South Lauren,MN,85689,1996-10-10,On Leave
31954,Daniel,Morris,daniel.morris@davis-hatfield.com,2017-09-16,Set designer,Sales,51429,43370,98739 Johnston Ramp,Lake Meghan,SC,15211,1992-02-17,Active
84981,Karen,Doyle,karen.doyle@weeks.com,2026-08-15,Plant breeder/geneticist,Engineering,143462,67650,50477 Walters Tunnel Apt. 704,West Autumn,ND,41673,1974-08-16,Active
29288,Cody,Ross,cody.ross@thomas.net,2025-06-01,Music tutor,Sales,68704,30336,68875 Vanessa Parkway,North Nicole,WY,71065,1985-05-24,Active
61097,Julia,Holmes,julia.holmes@griffith-medina.biz,2024-04-20,"Programmer, multimedia",hR,"$48,667",62894,0392 Amy Pike Apt. 226,Garrettland,PA,98894,1997-05-03,Active
27901,Joseph,King,joseph.king@ali.net,2022-02-09,Counselling psychologist,Marketing,47981,19127,04788 Brown Highway,Davidfurt,IN,47220,2002-10-10,On Leave
58053,TEREsa,JohNSOn,teresa.johnson@oliver.com,2019-12-12,"Production designer, theatre/television/film",Sales,97716,29635,096 Nguyen Point Apt. 816,Brownfort,HI,14801,2003-06-11,Active
29506,Logan,Hernandez,logan.hernandez@moore.org,2016-09-12,Accounting technician,Finance,63327,59187,07742 George Ville Apt. 497,Meganport,NH,,1996-12-19,On Leave
67910,Ryan,Rasmussen,ryan.rasmussen@madden.com,2024-01-21,Air traffic controller,Marketing,102408,65359,3230 Larry Views Suite 500,Linborough,GU,26352,1992-06-15,Active
51594,Jennifer,Kennedy,jennifer.kennedy@rodgers-stanton.com,2020-05-08,Futures trader,Engineering,97909,33975,6920 John Corner Apt. 312,East Jenniferport,MD,40036,1980-12-19,Active
24595,Kathy,Irwin,kathy.irwin@davis.net,2016-06-19,"Designer, furniture",Operations,119509,42421,24568 Lisa Tunnel Suite 793,West Michelle,ID,12083,1987-04-08,Inactive
84807,Timothy,Williams,timothy.williams,2023-01-28,Investment analyst,Marketing,"$41,059",44226,348 David Trafficway Apt. 856,East Alyssa,OH,82929,2001-03-06,On Leave
15127,Amanda,Cross,amanda.cross@robertson.com,2016-10-17,Chief Operating Officer,Operations,"$99,751",72245,79357 Amanda Junction,Lake Michael,DE,93859,1969-04-29,On Leave
60513,Pamela,Robles,pamela.robles,2022-03-05,Set designer,IT,48777,89639,95733 Smith Camp,North Deborahshire,HI,76474,1985-03-01,Inactive
98974,Kristen,Goodwin,kristen.goodwin@raymond.net,2016-09-28,Trade mark attorney,Finance,"$127,033",20199,31417 Kerri Field Apt. 449,Port Jack,LA,01723,1992-12-30,Inactive
39081,Robert,Nguyen,robert.nguyen@george.com,2022-03-25,Curator,Marketing,73234,42032,80624 Watkins Walks,West Jackside,MH,26528,1973-07-04,On Leave
50159,Jeff,Martinez,jeff.martinez@price-hill.org,2025-08-10,Paramedic,Marketing,"$43,450",79741,548 Natalie Inlet,Port Nicole,DC,34710,1974-06-21,Inactive
35918,Connor,Mcintyre,connor.mcintyre@stanley.com,2022-02-11,"Sales professional, IT",Marketing,121911,38831,310 Ronald Green,Laurenmouth,UT,66857,1990-11-26,Inactive
10295,Darlene,Mendez,darlene.mendez@mendoza.com,2026-02-22,Adult guidance worker,Sales,98347,56210,64428 Anderson Crossroad,Melissaburgh,ND,08712,2001-06-16,On Leave
40657,Jacqueline,Lambert,jacqueline.lambert@white-sanchez.com,2016-05-15,"Therapist, music",Engineering,130051,27529,3223 Arthur Creek Apt. 368,Meyerbury,AL,74345,1977-06-11,On Leave
90032,Brandon,Hogan,brandon.hogan@williams.org,2023-04-23,Archaeologist,Finance,101918,45540,989 Smith Radial Apt. 689,Markburgh,UT,43492,1970-07-14,Inactive
47267,Dylan,Thomas,dylan.thomas,2021-04-14,Public librarian,Finance,41837,35703,91171 Brady Camp Apt. 488,Morrisburgh,AZ,88906,1988-02-11,On Leave
89332,Brittany,Moyer,brittany.moyer@rodriguez-gray.info,2024-06-06,"Psychologist, counselling",Marketing,47304,42421,595 Parks Turnpike,Lake Jeffreyshire,PR,01395,1981-12-31,Active
84736,Mario,Fritz,mario.fritz@coleman-johnson.org,2021-09-05,Computer games developer,IT,114942,58053,758 Christy Plaza,Valeriechester,VT,11462,1977-08-23,Inactive
67910,Sharon,Paul,sharon.paul,2025-09-03,Trading standards officer,It,42401,49483,6484 Megan Creek Suite 838,Andreaburgh,UT,44380,1991-02-10,Active
44124,Brenda,Clements,brenda.clements@pearson-nelson.com,2016-03-31,Customer service manager,Sales,"$92,757",98930,2614 Clark Shoal,Thomasside,CO,49676,1994-09-16,On Leave
24595,Michelle,Dorsey,michelle.dorsey@stone-cross.com,2020-03-06,"Programme researcher, broadcasting/film/video",Operations,"$147,529",57116,955 Gina Views Apt. 887,East Pedroburgh,ND,19862,1996-09-21,On Leave
